SN22_100|The Leash (2) Gaddūla Sutta|353.645714
SN22_101|The Ship Nava Sutta|298.213878
SN22_121|Clinging Upādāna Sutta|69.093878
SN22_122|Virtuous Sīlavant Sutta|231.706122
SN22_126|Subject To Origination (1) Samudaya-Dhamma Sutta|165.250612
SN22_127|Subject To Origination (2) Samudaya-Dhamma Sutta|160.809796
SN22_131|Origination (1) Samudaya Sutta|97.828571
SN22_132|Origination (2) Samudaya Sutta|96.470204
SN22_18|Cause (1) Hetu Sutta|79.46449
SN22_19|Cause (2) Hetu Sutta|76.773878
SN22_2|At Devadaha Devadaha Sutta|460.617143
SN22_20|Cause (3) Hetu Sutta|77.766531
SN22_22|The Burden Bhāra Sutta|120.816327
SN22_23|Comprehension Pariñña Sutta|49.240816
SN22_3|To Haliddikāni Haliddikāni Sutta|480.365714
SN22_36|The Monk Bhikkhu Sutta|243.539592
SN22_39|In Accordance With The Dhamma (1) Anudhamma Sutta|81.214694
SN22_40|In Accordance With The Dhamma (2) Anudhamma Sutta|80.953469
SN22_41|In Accordance With The Dhamma (3) Anudhamma Sutta|79.046531
SN22_42|In Accordance With The Dhamma (4) Anudhamma Sutta|78.550204
SN22_47|Assumptions Samanupassanā Sutta|167.340408
SN22_48|Aggregates Khandha Sutta|209.554286
SN22_5|Concentration Samādhi Sutta|273.554286
SN22_53|Attached Upaya Sutta|148.218776
SN22_54|Means Of Propagation Bīja Sutta|231.418776
SN22_55|Exclamation Udāna Sutta|536.946939
SN22_56|The (Fourfold) Round Parivaṭṭa Sutta|416
SN22_57|Seven Bases Sattaṭṭhāna Sutta|573.570612
SN22_58|Awakened Buddha Sutta|184.946939
SN22_59|The Five (Brethren) Pañca Sutta|271.098776
SN22_60|To Mahāli Mahāli Sutta|268.408163
SN22_76|Arahants Arahanta Sutta|182.909388
SN22_78|The Lion Sīha Sutta|189.857959
SN22_79|Chewed Up Khajjanīya Sutta|591.56898
SN22_80|Almsgoers Piṇḍolya Sutta|554.501224
SN22_81|At Pālileyyaka Pālileyyaka Sutta|414.432653
SN22_82|The Full-Moon Night Puṇṇama Sutta|837.720816
SN22_83|Ānanda Ānanda Sutta|265.691429
SN22_84|Tissa Tissa Sutta|564.27102
SN22_85|To Yamaka Yamaka Sutta|1063.47102
SN22_86|To Anurādha Anurādha Sutta|537.338776
SN22_88|To Assaji Assaji Sutta|402.886531
SN22_89|About Khemaka Khemaka Sutta|740.702041
SN22_90|To Channa Channa Sutta|431.25551
SN22_93|The River Nadī Sutta|254.275918
SN22_94|Flowers Puppha Sutta|289.724082
SN22_95|Foam Pheṇa Sutta|415.686531
SN22_96|Cow Dung Gomaya Sutta|331.467755
SN22_97|The Tip Of The Fingernail Nakhasikhā Sutta|303.856327
SN22_99|The Leash (1) Gaddūla Sutta|249.626122
SN23_1|Mortality Māra Sutta|132.91102
